-1.513297 ;-2.326777 ;-7.468633 ;-3.496769 ;-2.666477 ;-4.544464 ;-1.966841 ;-0.968673 ;-1.339653 ;-2.203224 ;0.282541 ;2.038062 ;-1.121019 ;-2.782353 ;-2.792757 ;-3.044098 ;-3.561221 ;-5.526902 ;-6.473814 ;-7.273350 ;-5.635775 ;-3.890457 ;1.657661 ;-2.378635 ;-0.607711 ;-1.994127 ;-1.751191 ;0.567910 ;-1.011616 ;-3.336387 ;-3.991114 ;-5.385965 ;-4.435300 ;-3.429585 ;-4.094989 ;-1.543790 ;2.700812 ;1.360377 ;1.076097 ;-0.155565 ;-2.090122 ;-2.562494 ;-0.227686 ;-0.782820 ;-1.126717 ;-1.765669 ;-1.549651 ;-0.149100 ;-1.529853 ;-2.579940 ;-5.337101 ;3.518900 ;-3.405988 ;3.308292 ;-1.912062 ;-2.895675 ;-4.070319 ;-3.808302 ;-3.351944 ;-1.116561 ;1.429540 ;1.022342 ;0.015367 ;0.376925 ;1.248610 ;-3.684798 ;-2.315721 ;-0.568990 ;-0.551454 ;-2.641100 ;-3.577397 ;-4.755984 ;0.824803 ;-2.282835 ;3.137094 ;0.566576 
-5.143288 ;-4.795726 ;-11.376270 ;-6.189002 ;-6.971048 ;-8.226165 ;-5.761251 ;-4.068980 ;-3.644178 ;-5.285474 ;-3.049653 ;-1.776450 ;-4.293859 ;-5.148303 ;-5.841419 ;-5.838468 ;-7.075938 ;-9.492304 ;-10.571611 ;-10.740396 ;-9.735924 ;-7.050576 ;-1.181180 ;-4.749809 ;-3.471592 ;-5.075891 ;-4.559489 ;-3.023928 ;-4.891700 ;-7.536066 ;-8.077757 ;-8.702951 ;-7.172312 ;-5.706143 ;-7.457197 ;-5.141604 ;0.733280 ;-0.768299 ;-1.306656 ;-1.605150 ;-3.775441 ;-5.671048 ;-3.760990 ;-4.703459 ;-3.533660 ;-5.173820 ;-3.910100 ;-2.855365 ;-4.132105 ;-5.675650 ;-8.759412 ;0.533977 ;-6.521960 ;0.082741 ;-5.330211 ;-6.433466 ;-8.475987 ;-7.228225 ;-6.205124 ;-4.085120 ;-0.622891 ;-2.134565 ;-3.183526 ;-1.890261 ;-1.841150 ;-6.937574 ;-4.198136 ;-3.224497 ;-3.245053 ;-5.397235 ;-6.379559 ;-5.835481 ;-2.403051 ;-4.149308 ;-0.002139 ;-2.142746 
-6.151880 ;-3.847394 ;-10.932159 ;-6.439713 ;-6.974891 ;-7.642165 ;-5.988357 ;-4.417560 ;-3.901101 ;-5.309535 ;-3.916055 ;-3.090564 ;-5.162233 ;-5.616422 ;-6.518454 ;-6.164326 ;-6.911219 ;-9.372680 ;-10.427346 ;-11.113158 ;-9.383555 ;-5.780285 ;-2.209915 ;-4.568769 ;-3.931549 ;-4.941346 ;-5.249487 ;-3.606120 ;-5.916275 ;-7.893441 ;-7.870037 ;-6.859945 ;-6.661865 ;-5.975764 ;-7.781677 ;-6.142938 ;0.035805 ;-1.722112 ;-2.151485 ;-2.137732 ;-3.681424 ;-4.834220 ;-4.434985 ;-6.265947 ;-3.414737 ;-4.245115 ;-3.874243 ;-2.722695 ;-3.872393 ;-5.310626 ;-8.040002 ;-1.563957 ;-5.777239 ;-1.604257 ;-5.144952 ;-6.183681 ;-7.782620 ;-5.572967 ;-5.350410 ;-3.590493 ;-1.943470 ;-2.150126 ;-2.408845 ;-2.224834 ;-3.136670 ;-6.116216 ;-4.867732 ;-2.712748 ;-2.889848 ;-5.396259 ;-5.498718 ;-4.771408 ;-3.738467 ;-4.125193 ;-1.986617 ;-3.338255 
-2.664137 ;2.192259 ;-6.412528 ;-3.237343 ;-4.905973 ;-3.154527 ;-3.196580 ;-1.789513 ;-0.647061 ;-2.293502 ;-1.675162 ;-0.241326 ;-2.431875 ;-2.866387 ;-3.210100 ;-3.350778 ;-3.703123 ;-5.389799 ;-5.295024 ;-6.540040 ;-5.226190 ;0.973171 ;0.045221 ;-3.254350 ;-2.025012 ;-2.247987 ;-3.168568 ;-1.443818 ;-3.316733 ;-4.356091 ;-4.687819 ;0.396537 ;-4.667400 ;-3.856110 ;-4.904460 ;-3.563934 ;1.617988 ;0.038097 ;-0.501725 ;-0.592577 ;-3.229611 ;-2.276525 ;-1.311562 ;-6.523616 ;-2.037416 ;-2.142823 ;-2.605567 ;-0.146521 ;-2.890158 ;-1.588730 ;-5.150248 ;-0.206664 ;-2.485498 ;0.234578 ;-1.859212 ;-4.060647 ;-3.161811 ;-0.719217 ;-0.347099 ;-0.950644 ;-1.617594 ;-0.622077 ;-0.737554 ;-0.628081 ;-1.463994 ;-3.863215 ;-2.993102 ;-0.812875 ;-1.061022 ;-3.130754 ;-3.918583 ;-4.027845 ;-1.424114 ;-3.068473 ;-1.051844 ;-1.584586 
0.844725 ;8.956477 ;-2.072214 ;-0.245859 ;-2.612346 ;1.248103 ;0.613454 ;1.736799 ;3.223895 ;0.758425 ;1.351854 ;3.946398 ;1.794362 ;1.501758 ;0.905628 ;0.940518 ;-0.206172 ;0.029172 ;-0.256926 ;-1.688828 ;-0.078698 ;7.832007 ;2.566197 ;-2.245820 ;0.387012 ;0.546841 ;-0.010038 ;0.681829 ;0.430697 ;-1.040600 ;-0.050089 ;7.357147 ;-2.124691 ;-1.501023 ;-0.616726 ;0.276937 ;3.020410 ;3.252782 ;1.345509 ;2.553423 ;-1.738325 ;0.135965 ;2.986788 ;-6.842621 ;-0.756661 ;-0.062082 ;-1.283131 ;2.527333 ;-1.912339 ;2.943590 ;-2.366058 ;2.144182 ;2.013213 ;2.479731 ;0.340800 ;-1.997267 ;2.520130 ;5.517225 ;3.883785 ;0.886821 ;0.596197 ;1.100470 ;1.631711 ;0.363848 ;2.368919 ;-1.148676 ;-0.524243 ;0.340638 ;0.765276 ;-0.021772 ;-1.838910 ;-1.764091 ;2.578218 ;-1.710800 ;0.925943 ;0.323086 
3.716456 ;11.692753 ;1.192890 ;1.781355 ;-1.804188 ;3.403342 ;3.249906 ;4.375767 ;5.906623 ;3.059730 ;4.057243 ;7.371856 ;5.503402 ;5.261988 ;4.472574 ;4.502785 ;2.166264 ;3.030017 ;3.295899 ;2.423806 ;3.732018 ;11.287602 ;3.857029 ;-1.378781 ;1.781750 ;2.461856 ;2.299873 ;2.123711 ;3.038567 ;2.383639 ;2.138755 ;11.641832 ;-0.034477 ;0.480565 ;2.543273 ;3.232294 ;3.752637 ;5.668442 ;2.938447 ;4.758597 ;-0.633158 ;1.908102 ;5.761827 ;-7.322762 ;0.054254 ;1.217867 ;-0.334777 ;4.365639 ;-1.120195 ;5.966819 ;0.205373 ;4.689698 ;4.560801 ;5.209535 ;0.811116 ;-0.941970 ;5.435689 ;8.367005 ;5.718575 ;2.243810 ;2.368669 ;2.650677 ;3.096785 ;2.210769 ;5.064171 ;0.441446 ;1.052484 ;1.976173 ;2.087699 ;2.376924 ;-0.389720 ;-0.885647 ;5.728755 ;-1.460091 ;3.899242 ;2.156024 
5.342518 ;11.915132 ;3.313683 ;2.629276 ;-1.496290 ;4.419799 ;3.881032 ;4.479591 ;5.800203 ;3.627996 ;5.060185 ;8.310735 ;7.228928 ;7.565745 ;6.536527 ;6.141083 ;2.126600 ;4.140954 ;4.412263 ;4.740241 ;5.443252 ;11.354408 ;4.193176 ;-1.403545 ;1.846738 ;3.193562 ;3.260834 ;2.667258 ;4.229632 ;2.962547 ;1.430769 ;12.197724 ;0.029505 ;0.519436 ;2.789721 ;3.669232 ;4.130112 ;6.603910 ;3.422570 ;5.896336 ;-1.343377 ;2.672483 ;7.256004 ;-6.344200 ;-0.040856 ;1.153452 ;-0.473444 ;4.569543 ;-1.420170 ;7.793935 ;1.687576 ;5.535654 ;4.857870 ;6.418443 ;0.090832 ;-0.504012 ;6.714941 ;8.951168 ;5.456689 ;2.966043 ;2.618141 ;2.094243 ;3.337241 ;2.229564 ;6.292781 ;1.302115 ;0.604878 ;1.300407 ;1.813135 ;3.108733 ;-0.458008 ;-0.384401 ;7.196013 ;-1.982559 ;4.923360 ;2.485974 
5.899294 ;11.208974 ;3.056597 ;2.335593 ;-2.921753 ;3.279512 ;3.690665 ;4.621778 ;5.818150 ;2.934085 ;5.720597 ;9.161730 ;7.812986 ;7.925212 ;6.990328 ;6.389312 ;1.974045 ;3.614430 ;3.861214 ;5.186241 ;5.765235 ;11.115325 ;4.253315 ;-0.071732 ;2.586507 ;3.546458 ;3.272889 ;3.490317 ;4.609520 ;3.850311 ;0.641272 ;10.463717 ;-0.253416 ;-0.484040 ;3.002485 ;4.162877 ;4.481171 ;7.245629 ;4.084911 ;6.329893 ;-0.567035 ;1.872384 ;6.559646 ;-7.213125 ;0.699041 ;1.436479 ;0.876424 ;3.815770 ;0.274091 ;6.546044 ;1.438389 ;6.886911 ;5.483461 ;7.447865 ;-1.389425 ;-1.400853 ;6.559806 ;8.998216 ;4.710915 ;3.482178 ;4.180519 ;2.972768 ;4.196328 ;3.006759 ;6.792516 ;0.630696 ;-0.653776 ;2.430397 ;2.934662 ;2.498117 ;-1.074895 ;-2.545978 ;7.247524 ;-0.645430 ;6.285885 ;3.924013 
5.076060 ;9.358220 ;3.113886 ;1.808003 ;-3.032065 ;2.853498 ;3.393878 ;3.821889 ;4.922317 ;2.561696 ;5.060968 ;7.881331 ;6.642649 ;5.892554 ;5.643877 ;5.288345 ;1.518789 ;2.253828 ;3.310813 ;4.694612 ;5.040846 ;10.133193 ;3.940124 ;-0.621650 ;2.024239 ;3.079186 ;2.391116 ;2.517284 ;3.873868 ;2.973723 ;-0.179840 ;9.325481 ;-1.385730 ;-0.682911 ;2.438339 ;3.794069 ;4.393795 ;6.051851 ;3.307135 ;5.076263 ;-1.110868 ;2.245820 ;5.686699 ;-6.871996 ;-0.052692 ;0.834005 ;0.041694 ;3.050248 ;-0.240266 ;5.820390 ;2.013386 ;6.601817 ;4.999648 ;7.395437 ;-2.059423 ;-1.250831 ;6.040378 ;8.277089 ;4.059005 ;2.081409 ;3.985108 ;2.665506 ;3.517389 ;2.420275 ;6.056279 ;0.917688 ;-0.501449 ;1.837013 ;2.517629 ;2.123274 ;-1.283146 ;-2.148884 ;6.567226 ;-1.399621 ;6.254595 ;3.318798 
3.901310 ;7.240201 ;1.662408 ;0.696565 ;-4.213557 ;1.390298 ;1.557934 ;2.200982 ;2.698643 ;0.959098 ;3.997035 ;6.167539 ;5.008451 ;3.687983 ;3.885336 ;4.077826 ;0.656937 ;0.906112 ;1.731331 ;3.479988 ;4.227386 ;8.513324 ;3.179737 ;-0.174031 ;1.226807 ;2.687184 ;1.901455 ;1.859878 ;2.555336 ;1.903880 ;-1.632972 ;6.870088 ;-1.598646 ;-1.184157 ;1.626145 ;2.619624 ;3.803202 ;4.755340 ;3.097999 ;3.793848 ;-0.694366 ;1.489830 ;4.042925 ;-8.180519 ;-0.192588 ;0.166933 ;0.985865 ;1.837849 ;0.464852 ;4.553793 ;0.777935 ;6.326642 ;4.724170 ;6.969721 ;-3.482986 ;-1.783212 ;5.234492 ;7.576817 ;2.408148 ;1.545462 ;4.061366 ;1.487549 ;2.444865 ;2.020080 ;4.822433 ;-0.207808 ;-0.790899 ;0.831905 ;1.758058 ;1.424332 ;-2.001161 ;-2.535371 ;5.043968 ;-1.437677 ;6.146193 ;2.989239 
